customer_id,receipt_id,issue_date,total_price,category_item,primary_category,subcategory
1,O-38DD9372660F4B2A9D9372660FAB2A10,05.10.2023 10:18:07,34.32,Stravovanie/null,Stravovanie,null
1,O-38DD9372660F4B2A9D9372660FAB2A10,05.10.2023 10:18:07,34.32,Stravovanie/null,Stravovanie,null
1,O-2A9D704BFA8643819D704BFA86F381B5,27.09.2023 11:15:53,24.01,Stravovanie/null,Stravovanie,null
1,O-38DD9372660F4B2A9D9372660FAB2A10,05.10.2023 10:18:07,34.32,Stravovanie/null,Stravovanie,null
1,O-38DD9372660F4B2A9D9372660FAB2A10,05.10.2023 10:18:07,34.32,Stravovanie/null,Stravovanie,null
1,O-38DD9372660F4B2A9D9372660FAB2A10,05.10.2023 10:18:07,34.32,Stravovanie/null,Stravovanie,null
1,O-38DD9372660F4B2A9D9372660FAB2A10,05.10.2023 10:18:07,34.32,Stravovanie/null,Stravovanie,null
1,O-38DD9372660F4B2A9D9372660FAB2A10,05.10.2023 10:18:07,34.32,Stravovanie/null,Stravovanie,null
1,O-38DD9372660F4B2A9D9372660FAB2A10,05.10.2023 10:18:07,34.32,Stravovanie/null,Stravovanie,null
1,O-38DD9372660F4B2A9D9372660FAB2A10,05.10.2023 10:18:07,34.32,Stravovanie/null,Stravovanie,null
1,O-38DD9372660F4B2A9D9372660FAB2A10,05.10.2023 10:18:07,34.32,Stravovanie/null,Stravovanie,null
1,O-413852F2C4F048B2B852F2C4F088B2A2,27.09.2023 10:46:47,5.8,Zábava a oddych/null,Zábava a oddych,null
1,O-413852F2C4F048B2B852F2C4F088B2A2,27.09.2023 10:46:47,5.8,Zábava a oddych/null,Zábava a oddych,null
1,O-413852F2C4F048B2B852F2C4F088B2A2,27.09.2023 10:46:47,5.8,Zábava a oddych/null,Zábava a oddych,null
1,O-A41A1B07EA554A769A1B07EA550A7639,29.11.2023 10:39:54,10.29,Zdravie a osobná starostlivosť/null,Zdravie a osobná starostlivosť,null
1,O-08BC6F6B4B744466BC6F6B4B74D46610,11.03.2024 10:01:20,65.33,Stravovanie/null,Stravovanie,null
1,O-2A9D704BFA8643819D704BFA86F381B5,27.09.2023 11:15:53,24.01,Stravovanie/null,Stravovanie,null
1,O-53F9F248929145C5B9F248929115C532,31.08.2023 09:54:40,38.0,Bývanie a energie/null,Bývanie a energie,null
1,O-2A9D704BFA8643819D704BFA86F381B5,27.09.2023 11:15:53,24.01,Stravovanie/null,Stravovanie,null
1,O-2A9D704BFA8643819D704BFA86F381B5,27.09.2023 11:15:53,24.01,Stravovanie/null,Stravovanie,null
1,O-2A9D704BFA8643819D704BFA86F381B5,27.09.2023 11:15:53,24.01,Stravovanie/null,Stravovanie,null
1,O-2A9D704BFA8643819D704BFA86F381B5,27.09.2023 11:15:53,24.01,Stravovanie/null,Stravovanie,null
1,O-2A9D704BFA8643819D704BFA86F381B5,27.09.2023 11:15:53,24.01,Stravovanie/null,Stravovanie,null
1,O-2A9D704BFA8643819D704BFA86F381B5,27.09.2023 11:15:53,24.01,Stravovanie/null,Stravovanie,null
1,O-08BC6F6B4B744466BC6F6B4B74D46610,11.03.2024 10:01:20,65.33,Stravovanie/null,Stravovanie,null
1,O-4B7FA1A4DDBC4EBCBFA1A4DDBC4EBCE3,10.10.2023 17:20:21,10.33,Stravovanie/null,Stravovanie,null
1,O-4B7FA1A4DDBC4EBCBFA1A4DDBC4EBCE3,10.10.2023 17:20:21,10.33,Stravovanie/null,Stravovanie,null
1,O-4B7FA1A4DDBC4EBCBFA1A4DDBC4EBCE3,10.10.2023 17:20:21,10.33,Stravovanie/null,Stravovanie,null
1,O-4B7FA1A4DDBC4EBCBFA1A4DDBC4EBCE3,10.10.2023 17:20:21,10.33,Stravovanie/null,Stravovanie,null
1,O-4B7FA1A4DDBC4EBCBFA1A4DDBC4EBCE3,10.10.2023 17:20:21,10.33,Stravovanie/null,Stravovanie,null
1,O-4B7FA1A4DDBC4EBCBFA1A4DDBC4EBCE3,10.10.2023 17:20:21,10.33,Stravovanie/null,Stravovanie,null
1,O-08BC6F6B4B744466BC6F6B4B74D46610,11.03.2024 10:01:20,65.33,Stravovanie/null,Stravovanie,null
1,O-08BC6F6B4B744466BC6F6B4B74D46610,11.03.2024 10:01:20,65.33,Stravovanie/null,Stravovanie,null
1,O-C81E65809A244C999E65809A24CC991B,20.09.2023 10:43:00,13.93,Stravovanie/null,Stravovanie,null
1,O-C81E65809A244C999E65809A24CC991B,20.09.2023 10:43:00,13.93,Stravovanie/null,Stravovanie,null
1,O-C81E65809A244C999E65809A24CC991B,20.09.2023 10:43:00,13.93,Stravovanie/null,Stravovanie,null
1,O-08BC6F6B4B744466BC6F6B4B74D46610,11.03.2024 10:01:20,65.33,Stravovanie/null,Stravovanie,null
1,O-00F3CF740F194F47B3CF740F195F47C1,06.08.2023 16:40:27,70.0,Auto-moto/null,Auto-moto,null
1,O-444C79E922354AC48C79E922354AC462,11.12.2023 18:43:20,14.0,Stravovanie/null,Stravovanie,null
1,O-444C79E922354AC48C79E922354AC462,11.12.2023 18:43:20,14.0,Stravovanie/null,Stravovanie,null
1,O-8F26DEE1C58C41F7A6DEE1C58C61F7EC,26.01.2024 08:52:24,6.65,,,
1,O-5350F94AA51C470390F94AA51C4703C8,12.01.2024 10:02:50,21.75,,,
1,O-F07031B4835C498FB031B4835C198F08,07.02.2024 15:51:22,19.16,,,
1,O-5350F94AA51C470390F94AA51C4703C8,12.01.2024 10:02:50,21.75,,,
1,O-F07031B4835C498FB031B4835C198F08,07.02.2024 15:51:22,19.16,,,
1,O-5350F94AA51C470390F94AA51C4703C8,12.01.2024 10:02:50,21.75,,,
1,O-5350F94AA51C470390F94AA51C4703C8,12.01.2024 10:02:50,21.75,,,
1,O-5350F94AA51C470390F94AA51C4703C8,12.01.2024 10:02:50,21.75,,,
1,O-5350F94AA51C470390F94AA51C4703C8,12.01.2024 10:02:50,21.75,,,
1,O-5350F94AA51C470390F94AA51C4703C8,12.01.2024 10:02:50,21.75,,,
1,O-5350F94AA51C470390F94AA51C4703C8,12.01.2024 10:02:50,21.75,,,
1,O-5350F94AA51C470390F94AA51C4703C8,12.01.2024 10:02:50,21.75,,,
1,O-5350F94AA51C470390F94AA51C4703C8,12.01.2024 10:02:50,21.75,,,
1,O-08BC6F6B4B744466BC6F6B4B74D46610,11.03.2024 10:01:20,65.33,Stravovanie/null,Stravovanie,null
1,O-00264B140D9846FCA64B140D9876FCAD,06.07.2024 17:51:30,91.99,Stravovanie/Potraviny,Stravovanie,Potraviny
1,O-8F26DEE1C58C41F7A6DEE1C58C61F7EC,26.01.2024 08:52:24,6.65,,,
1,O-8F26DEE1C58C41F7A6DEE1C58C61F7EC,26.01.2024 08:52:24,6.65,,,
1,O-08BC6F6B4B744466BC6F6B4B74D46610,11.03.2024 10:01:20,65.33,Stravovanie/null,Stravovanie,null
1,O-08BC6F6B4B744466BC6F6B4B74D46610,11.03.2024 10:01:20,65.33,Stravovanie/null,Stravovanie,null
1,O-F07031B4835C498FB031B4835C198F08,07.02.2024 15:51:22,19.16,,,
1,O-F07031B4835C498FB031B4835C198F08,07.02.2024 15:51:22,19.16,,,
1,O-F07031B4835C498FB031B4835C198F08,07.02.2024 15:51:22,19.16,,,
1,O-F07031B4835C498FB031B4835C198F08,07.02.2024 15:51:22,19.16,,,
1,O-F07031B4835C498FB031B4835C198F08,07.02.2024 15:51:22,19.16,,,
1,O-F07031B4835C498FB031B4835C198F08,07.02.2024 15:51:22,19.16,,,
1,O-F07031B4835C498FB031B4835C198F08,07.02.2024 15:51:22,19.16,,,
1,O-F07031B4835C498FB031B4835C198F08,07.02.2024 15:51:22,19.16,,,
1,O-F07031B4835C498FB031B4835C198F08,07.02.2024 15:51:22,19.16,,,
1,O-F07031B4835C498FB031B4835C198F08,07.02.2024 15:51:22,19.16,,,
1,O-89970A1149DC43B1970A1149DC13B182,07.02.2024 10:15:54,24.25,Zábava a oddych/null,Zábava a oddych,null
1,O-89970A1149DC43B1970A1149DC13B182,07.02.2024 10:15:54,24.25,Zábava a oddych/null,Zábava a oddych,null
1,O-89970A1149DC43B1970A1149DC13B182,07.02.2024 10:15:54,24.25,Zábava a oddych/null,Zábava a oddych,null
1,O-08BC6F6B4B744466BC6F6B4B74D46610,11.03.2024 10:01:20,65.33,Stravovanie/null,Stravovanie,null
1,O-BA17630F6E7A47E897630F6E7A97E8FF,25.05.2024 11:26:57,14.4,Bývanie a energie/Vybavenie a doplnky,Bývanie a energie,Vybavenie a doplnky
1,O-EDF1C0736CE943F4B1C0736CE983F42F,02.03.2024 08:34:29,81.6,Bývanie a energie/null,Bývanie a energie,null
1,O-EDF1C0736CE943F4B1C0736CE983F42F,02.03.2024 08:34:29,81.6,Bývanie a energie/null,Bývanie a energie,null
1,O-08BC6F6B4B744466BC6F6B4B74D46610,11.03.2024 10:01:20,65.33,Stravovanie/null,Stravovanie,null
1,O-08BC6F6B4B744466BC6F6B4B74D46610,11.03.2024 10:01:20,65.33,Stravovanie/null,Stravovanie,null
1,O-08BC6F6B4B744466BC6F6B4B74D46610,11.03.2024 10:01:20,65.33,Stravovanie/null,Stravovanie,null
1,O-08BC6F6B4B744466BC6F6B4B74D46610,11.03.2024 10:01:20,65.33,Stravovanie/null,Stravovanie,null
1,O-08BC6F6B4B744466BC6F6B4B74D46610,11.03.2024 10:01:20,65.33,Stravovanie/null,Stravovanie,null
1,O-08BC6F6B4B744466BC6F6B4B74D46610,11.03.2024 10:01:20,65.33,Stravovanie/null,Stravovanie,null
1,O-08BC6F6B4B744466BC6F6B4B74D46610,11.03.2024 10:01:20,65.33,Stravovanie/null,Stravovanie,null
1,O-08BC6F6B4B744466BC6F6B4B74D46610,11.03.2024 10:01:20,65.33,Stravovanie/null,Stravovanie,null
1,O-08BC6F6B4B744466BC6F6B4B74D46610,11.03.2024 10:01:20,65.33,Stravovanie/null,Stravovanie,null
1,O-08BC6F6B4B744466BC6F6B4B74D46610,11.03.2024 10:01:20,65.33,Stravovanie/null,Stravovanie,null
1,O-08BC6F6B4B744466BC6F6B4B74D46610,11.03.2024 10:01:20,65.33,Stravovanie/null,Stravovanie,null
1,O-08BC6F6B4B744466BC6F6B4B74D46610,11.03.2024 10:01:20,65.33,Stravovanie/null,Stravovanie,null
1,O-08BC6F6B4B744466BC6F6B4B74D46610,11.03.2024 10:01:20,65.33,Stravovanie/null,Stravovanie,null
1,O-08BC6F6B4B744466BC6F6B4B74D46610,11.03.2024 10:01:20,65.33,Stravovanie/null,Stravovanie,null
1,O-08BC6F6B4B744466BC6F6B4B74D46610,11.03.2024 10:01:20,65.33,Stravovanie/null,Stravovanie,null
1,O-08BC6F6B4B744466BC6F6B4B74D46610,11.03.2024 10:01:20,65.33,Stravovanie/null,Stravovanie,null
1,O-00264B140D9846FCA64B140D9876FCAD,06.07.2024 17:51:30,91.99,Stravovanie/Potraviny,Stravovanie,Potraviny
1,O-00264B140D9846FCA64B140D9876FCAD,06.07.2024 17:51:30,91.99,Stravovanie/Potraviny,Stravovanie,Potraviny
1,O-388A4A378D2E4C178A4A378D2EBC1716,17.04.2024 10:35:37,55.96,Oblečenie a obuv/null,Oblečenie a obuv,null
1,O-388A4A378D2E4C178A4A378D2EBC1716,17.04.2024 10:35:37,55.96,Oblečenie a obuv/null,Oblečenie a obuv,null
1,O-388A4A378D2E4C178A4A378D2EBC1716,17.04.2024 10:35:37,55.96,Oblečenie a obuv/null,Oblečenie a obuv,null
1,O-00264B140D9846FCA64B140D9876FCAD,06.07.2024 17:51:30,91.99,Stravovanie/Potraviny,Stravovanie,Potraviny
1,O-F8B8C8E9936C4B90B8C8E9936C4B9078,03.04.2024 18:59:27,198.1,Zábava a oddych/null,Zábava a oddych,null
1,O-F8B8C8E9936C4B90B8C8E9936C4B9078,03.04.2024 18:59:27,198.1,Zábava a oddych/null,Zábava a oddych,null
1,O-00264B140D9846FCA64B140D9876FCAD,06.07.2024 17:51:30,91.99,Stravovanie/Potraviny,Stravovanie,Potraviny
1,O-00264B140D9846FCA64B140D9876FCAD,06.07.2024 17:51:30,91.99,Stravovanie/Potraviny,Stravovanie,Potraviny
1,O-00264B140D9846FCA64B140D9876FCAD,06.07.2024 17:51:30,91.99,Stravovanie/Potraviny,Stravovanie,Potraviny
1,O-00264B140D9846FCA64B140D9876FCAD,06.07.2024 17:51:30,91.99,Stravovanie/Potraviny,Stravovanie,Potraviny
1,O-00264B140D9846FCA64B140D9876FCAD,06.07.2024 17:51:30,91.99,Stravovanie/Potraviny,Stravovanie,Potraviny
1,V-90588B4572F94F7D988B4572F97F7D5C,28.06.2024 09:39:14,5.28,Nezatriedené výdavky/null,Nezatriedené výdavky,null
1,O-00264B140D9846FCA64B140D9876FCAD,06.07.2024 17:51:30,91.99,Stravovanie/Potraviny,Stravovanie,Potraviny
1,O-00264B140D9846FCA64B140D9876FCAD,06.07.2024 17:51:30,91.99,Stravovanie/Potraviny,Stravovanie,Potraviny
1,O-00264B140D9846FCA64B140D9876FCAD,06.07.2024 17:51:30,91.99,Stravovanie/Potraviny,Stravovanie,Potraviny
1,O-00264B140D9846FCA64B140D9876FCAD,06.07.2024 17:51:30,91.99,Stravovanie/Potraviny,Stravovanie,Potraviny
1,O-00264B140D9846FCA64B140D9876FCAD,06.07.2024 17:51:30,91.99,Stravovanie/Potraviny,Stravovanie,Potraviny
1,O-00264B140D9846FCA64B140D9876FCAD,06.07.2024 17:51:30,91.99,Stravovanie/Potraviny,Stravovanie,Potraviny
1,O-00264B140D9846FCA64B140D9876FCAD,06.07.2024 17:51:30,91.99,Stravovanie/Potraviny,Stravovanie,Potraviny
1,O-00264B140D9846FCA64B140D9876FCAD,06.07.2024 17:51:30,91.99,Stravovanie/Potraviny,Stravovanie,Potraviny
1,O-00264B140D9846FCA64B140D9876FCAD,06.07.2024 17:51:30,91.99,Stravovanie/Potraviny,Stravovanie,Potraviny
1,O-00264B140D9846FCA64B140D9876FCAD,06.07.2024 17:51:30,91.99,Stravovanie/Potraviny,Stravovanie,Potraviny
1,O-00264B140D9846FCA64B140D9876FCAD,06.07.2024 17:51:30,91.99,Stravovanie/Potraviny,Stravovanie,Potraviny
1,O-00264B140D9846FCA64B140D9876FCAD,06.07.2024 17:51:30,91.99,Stravovanie/Potraviny,Stravovanie,Potraviny
1,O-00264B140D9846FCA64B140D9876FCAD,06.07.2024 17:51:30,91.99,Stravovanie/Potraviny,Stravovanie,Potraviny
1,O-00264B140D9846FCA64B140D9876FCAD,06.07.2024 17:51:30,91.99,Stravovanie/Potraviny,Stravovanie,Potraviny
1,O-00264B140D9846FCA64B140D9876FCAD,06.07.2024 17:51:30,91.99,Stravovanie/Potraviny,Stravovanie,Potraviny
1,O-00264B140D9846FCA64B140D9876FCAD,06.07.2024 17:51:30,91.99,Stravovanie/Potraviny,Stravovanie,Potraviny
1,O-00264B140D9846FCA64B140D9876FCAD,06.07.2024 17:51:30,91.99,Stravovanie/Potraviny,Stravovanie,Potraviny
1,O-00264B140D9846FCA64B140D9876FCAD,06.07.2024 17:51:30,91.99,Stravovanie/Potraviny,Stravovanie,Potraviny
1,O-00264B140D9846FCA64B140D9876FCAD,06.07.2024 17:51:30,91.99,Stravovanie/Potraviny,Stravovanie,Potraviny
1,O-00264B140D9846FCA64B140D9876FCAD,06.07.2024 17:51:30,91.99,Stravovanie/Potraviny,Stravovanie,Potraviny
1,O-00264B140D9846FCA64B140D9876FCAD,06.07.2024 17:51:30,91.99,Stravovanie/Potraviny,Stravovanie,Potraviny
1,O-00264B140D9846FCA64B140D9876FCAD,06.07.2024 17:51:30,91.99,Stravovanie/Potraviny,Stravovanie,Potraviny
1,O-00264B140D9846FCA64B140D9876FCAD,06.07.2024 17:51:30,91.99,Stravovanie/Potraviny,Stravovanie,Potraviny
1,O-00264B140D9846FCA64B140D9876FCAD,06.07.2024 17:51:30,91.99,Stravovanie/Potraviny,Stravovanie,Potraviny
1,O-00264B140D9846FCA64B140D9876FCAD,06.07.2024 17:51:30,91.99,Stravovanie/Potraviny,Stravovanie,Potraviny
1,O-00264B140D9846FCA64B140D9876FCAD,06.07.2024 17:51:30,91.99,Stravovanie/Potraviny,Stravovanie,Potraviny
1,O-00264B140D9846FCA64B140D9876FCAD,06.07.2024 17:51:30,91.99,Stravovanie/Potraviny,Stravovanie,Potraviny
1,O-00264B140D9846FCA64B140D9876FCAD,06.07.2024 17:51:30,91.99,Stravovanie/Potraviny,Stravovanie,Potraviny
1,O-00264B140D9846FCA64B140D9876FCAD,06.07.2024 17:51:30,91.99,Stravovanie/Potraviny,Stravovanie,Potraviny
1,O-00264B140D9846FCA64B140D9876FCAD,06.07.2024 17:51:30,91.99,Stravovanie/Potraviny,Stravovanie,Potraviny
1,O-00264B140D9846FCA64B140D9876FCAD,06.07.2024 17:51:30,91.99,Stravovanie/Potraviny,Stravovanie,Potraviny
1,O-777AE48EF612405DBAE48EF612205DAA,01.08.2024 09:09:48,3.9,Zábava a oddych/Ostatné - Oddych a záľuby,Zábava a oddych,Ostatné - Oddych a záľuby
1,O-777AE48EF612405DBAE48EF612205DAA,01.08.2024 09:09:48,3.9,Zábava a oddych/Ostatné - Oddych a záľuby,Zábava a oddych,Ostatné - Oddych a záľuby
1,O-F2E823382D394503A823382D39050368,11.09.2024 15:24:14,8.18,Zábava a oddych/Knihy a tlač,Zábava a oddych,Knihy a tlač
1,O-F2E823382D394503A823382D39050368,11.09.2024 15:24:14,8.18,Zábava a oddych/Knihy a tlač,Zábava a oddych,Knihy a tlač
1,O-A44224C5B6104A4E8224C5B6104A4E5C,18.07.2024 17:07:27,66.59,Auto-moto/Pohonné hmoty,Auto-moto,Pohonné hmoty
1,O-13289C9ED32F4BB3A89C9ED32F8BB37B,03.11.2024 15:24:42,9.0,Oblečenie a obuv/null,Oblečenie a obuv,null
1,O-13289C9ED32F4BB3A89C9ED32F8BB37B,03.11.2024 15:24:42,9.0,Oblečenie a obuv/null,Oblečenie a obuv,null
4,O-C75BD43CDF704A779BD43CDF70EA7762,05.03.2022 14:36:15,43.35,Stravovanie/Potraviny,Stravovanie,Potraviny
4,O-C75BD43CDF704A779BD43CDF70EA7762,05.03.2022 14:36:15,43.35,Stravovanie/Potraviny,Stravovanie,Potraviny
4,O-C75BD43CDF704A779BD43CDF70EA7762,05.03.2022 14:36:15,43.35,Stravovanie/Potraviny,Stravovanie,Potraviny
4,O-C75BD43CDF704A779BD43CDF70EA7762,05.03.2022 14:36:15,43.35,Stravovanie/Potraviny,Stravovanie,Potraviny
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,05.03.2022 13:56:16,71.82,Stravovanie/Potraviny,Stravovanie,Potraviny
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,05.03.2022 13:56:16,71.82,Stravovanie/Potraviny,Stravovanie,Potraviny
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,05.03.2022 13:56:16,71.82,Stravovanie/Potraviny,Stravovanie,Potraviny
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,05.03.2022 13:56:16,71.82,Stravovanie/Potraviny,Stravovanie,Potraviny
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,05.03.2022 13:56:16,71.82,Stravovanie/Potraviny,Stravovanie,Potraviny
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,05.03.2022 13:56:16,71.82,Stravovanie/Potraviny,Stravovanie,Potraviny
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,05.03.2022 13:56:16,71.82,Stravovanie/Potraviny,Stravovanie,Potraviny
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,05.03.2022 13:56:16,71.82,Stravovanie/Potraviny,Stravovanie,Potraviny
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,05.03.2022 13:56:16,71.82,Stravovanie/Potraviny,Stravovanie,Potraviny
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,05.03.2022 13:56:16,71.82,Stravovanie/Potraviny,Stravovanie,Potraviny
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,05.03.2022 13:56:16,71.82,Stravovanie/Potraviny,Stravovanie,Potraviny
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,05.03.2022 13:56:16,71.82,Stravovanie/Potraviny,Stravovanie,Potraviny
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,05.03.2022 13:56:16,71.82,Stravovanie/Potraviny,Stravovanie,Potraviny
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,05.03.2022 13:56:16,71.82,Stravovanie/Potraviny,Stravovanie,Potraviny
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,05.03.2022 13:56:16,71.82,Stravovanie/Potraviny,Stravovanie,Potraviny
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,05.03.2022 13:56:16,71.82,Stravovanie/Potraviny,Stravovanie,Potraviny
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,05.03.2022 13:56:16,71.82,Stravovanie/Potraviny,Stravovanie,Potraviny
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,05.03.2022 13:56:16,71.82,Stravovanie/Potraviny,Stravovanie,Potraviny
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,05.03.2022 13:56:16,71.82,Stravovanie/Potraviny,Stravovanie,Potraviny
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,05.03.2022 13:56:16,71.82,Stravovanie/Potraviny,Stravovanie,Potraviny
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,05.03.2022 13:56:16,71.82,Stravovanie/Potraviny,Stravovanie,Potraviny
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,05.03.2022 13:56:16,71.82,Stravovanie/Potraviny,Stravovanie,Potraviny
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,05.03.2022 13:56:16,71.82,Stravovanie/Potraviny,Stravovanie,Potraviny
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,05.03.2022 13:56:16,71.82,Stravovanie/Potraviny,Stravovanie,Potraviny
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,05.03.2022 13:56:16,71.82,Stravovanie/Potraviny,Stravovanie,Potraviny
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,05.03.2022 13:56:16,71.82,Stravovanie/Potraviny,Stravovanie,Potraviny
